,msla,msla (orig),trend,msla (detrend)
2005-09-30,-0.6666666666666572,0.7,0.42282791731821234,-1.0894945839848695
2005-10-31,-1.3363636363636147,1.2,0.44017456789235254,-1.7765382042559672
2005-11-30,0.18181818181818699,1.5,0.45752121846649274,-0.27570303664830575
2005-12-31,-3.290909090909082,-2.1,0.47486786904063294,-3.765776959949715
2006-01-31,-1.3909090909091049,-0.9,0.49221451961477314,-1.883123610523878
2006-02-28,1.1900000000000261,2.8,0.5095611701889133,0.6804388298111128
2006-03-31,1.4166666666666572,2.8,0.5269078207630571,0.8897588459036001
2006-04-30,1.4166666666666572,3.3,0.5442544713371973,0.8724121953294599
2006-05-31,1.5666666666666913,3.5,0.5616011219113375,1.0050655447553538
2006-06-30,,,0.5789477724854777,
2006-07-31,4.210000000000008,6.4,0.5962944230596179,3.61370557694039
2006-08-31,6.118181818181824,8.8,0.6136410736337616,5.504540744548063
2006-09-30,4.833333333333343,6.2,0.6309877242079018,4.202345609125441
2006-10-31,9.76363636363638,12.3,0.648334374782042,9.115301988854338
2006-11-30,8.381818181818176,9.7,0.6656810253561822,7.716137156461993
2006-12-31,-0.09090909090909349,1.1,0.6830276759303224,-0.7739367668394159
2007-01-31,0.4090909090909065,0.9,0.7003743265044626,-0.2912834174135561
2007-02-28,2.0900000000000034,3.7,0.7177209770786064,1.372279022921397
2007-03-31,-1.1833333333333371,0.2,0.7350676276527466,-1.9184009609860837
2007-04-30,0.8166666666666629,2.7,0.7524142782268868,0.0642523884397761
2007-05-31,0.966666666666697,2.9,0.769760928801027,0.19690573786567
2007-06-30,,,0.7871075793751672,
2007-07-31,,,0.8044542299493109,
2007-08-31,,,0.8218008805234511,
2007-09-30,-5.166666666666657,-3.8,0.8391475310975913,-6.0058141977642485
2007-10-31,-6.336363636363615,-3.8,0.8564941816717315,-7.192857818035346
2007-11-30,-4.318181818181813,-3.0,0.8738408322458717,-5.192022650427685
2007-12-31,-5.290909090909082,-4.1,0.8911874828200119,-6.182096573729094
2008-01-31,-3.490909090909099,-3.0,0.9085341333941557,-4.399443224303255
2008-02-29,-3.309999999999974,-1.7,0.9258807839682959,-4.23588078396827
2008-03-31,-2.383333333333354,-1.0,0.9432274345424361,-3.3265607678757902
2008-04-30,0.5166666666666515,2.4,0.9605740851165763,-0.44390741844992476
2008-05-31,0.466666666666697,2.4,0.9779207356907165,-0.5112540690240195
2008-06-30,-1.3699999999999761,1.2,0.9952673862648602,-2.3652673862648363
2008-07-31,-5.590000000000003,-3.4,1.0126140368390004,-6.602614036839004
2008-08-31,-7.381818181818176,-4.7,1.0299606874131406,-8.411778869231316
2008-09-30,-6.166666666666657,-4.8,1.0473073379872808,-7.213974004653938
2008-10-31,-6.836363636363615,-4.3,1.064653988561421,-7.901017624925036
2008-11-30,-9.218181818181819,-7.9,1.0820006391355612,-10.30018245731738
2008-12-31,-6.890909090909076,-5.7,1.099347289709705,-7.990256380618781
2009-01-31,0.30909090909088377,0.8,1.1166939402838452,-0.8076030311929614
2009-02-28,0.8900000000000148,2.5,1.1340405908579854,-0.24404059085797059
2009-03-31,1.2166666666666686,2.6,1.1513872414321256,0.065279425234543
2009-04-30,1.4166666666666572,3.3,1.1687338920062658,0.24793277466039143
2009-05-31,2.3666666666667027,4.3,1.1860805425804095,1.1805861240862932
2009-06-30,2.730000000000018,5.3,1.2034271931545497,1.5265728068454685
2009-07-31,4.510000000000019,6.7,1.22077384372869,3.2892261562713294
2009-08-31,8.01818181818183,10.7,1.23812049430283,6.780061323879
2009-09-30,11.333333333333343,12.7,1.2554671448769703,10.077866188456372
2009-10-31,13.063636363636363,15.6,1.272813795451114,11.790822568185249
2009-11-30,8.48181818181817,9.8,1.2901604460252543,7.191657735792916
2009-12-31,10.709090909090918,11.9,1.3075070965993945,9.401583812491523
2010-01-31,5.509090909090901,6.0,1.3248537471735347,4.184237161917366
2010-02-28,4.690000000000026,6.3,1.3422003977476749,3.3477996022523513
2010-03-31,-3.383333333333354,-2.0,1.359547048321815,-4.742880381655169
2010-04-30,-5.783333333333331,-3.9,1.3768936988959588,-7.16022703222929
2010-05-31,-5.833333333333286,-3.9,1.394240349470099,-7.227573682803385
2010-06-30,-7.369999999999976,-4.8,1.4115870000442392,-8.781587000044215
2010-07-31,-7.489999999999981,-5.3,1.4289336506183794,-8.91893365061836
2010-08-31,-12.581818181818164,-9.9,1.4462803011925196,-14.028098483010684
