,msla,msla (orig),trend,msla (detrend)
2000-06-30,2.183333333333337,4.7,-2.0324159057217557,4.215749239055093
2000-07-31,2.1000000000000085,4.4,-1.985894660728924,4.085894660728933
2000-08-31,0.7727272727272521,2.4,-1.9393734157360925,2.7121006884633445
2000-09-30,-5.654545454545442,-4.1,-1.8928521707432608,-3.761693283802181
2000-10-31,8.558333333333337,10.8,-1.8463309257504292,10.404664259083766
2000-11-30,10.516666666666666,13.1,-1.7998096807575905,12.316476347424256
2000-12-31,7.716666666666654,12.7,-1.753288435764759,9.469955102431413
2001-01-31,-2.109090909090895,3.5,-1.7067671907719273,-0.40232371831896785
2001-02-28,7.15000000000002,9.1,-1.6602459457790957,8.810245945779116
2001-03-31,1.6166666666666458,4.1,-1.613724700786257,3.230391367452903
2001-04-30,-0.08333333333335702,3.0,-1.5672034557934253,1.4838701224600683
2001-05-31,0.7583333333333258,4.0,-1.5206822108005937,2.2790155441339195
2001-06-30,-0.8166666666666629,1.7,-1.4741609658077621,0.6574942991410992
2001-07-31,-3.3999999999999915,-1.1,-1.4276397208149234,-1.972360279185068
